"person","perOcc","perBcity","perBcountry","perDcity","perDcountry","perBdate","perDdate"
"http://dbpedia.org/resource/Emily_Newton_Barto","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Patchogue,_New_York","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1896-1-1","1968-1-1"
"http://dbpedia.org/resource/Olga_Rozanova","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Melenki,_Vladimir_Oblast","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","1886-6-21","1918-11-7"
"http://dbpedia.org/resource/Adelaide_Hanscom_Leeson","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Coos_Bay,_Oregon","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Pasadena,_California","http://dbpedia.org/resource/United_States",1875-11-25,1931-11-19
"http://dbpedia.org/resource/Anna_Kavan","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Cannes","http://dbpedia.org/resource/France","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1901-04-10,1968-12-05
"http://dbpedia.org/resource/Elfriede_Lohse-Wächtler","http://dbpedia.org/class/yago/WikicatExpressionistPainters","http://dbpedia.org/resource/Dresden","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Pirna","http://dbpedia.org/resource/Germany",1899-12-04,1940-07-31
"http://dbpedia.org/resource/Galina_Rumiantseva","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Leningrad_Oblast","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1927-06-23,2004-09-17
"http://dbpedia.org/resource/June_Wayne","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chicago","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Hollywood","http://dbpedia.org/resource/United_States",1918-03-07,2011-08-23
"http://dbpedia.org/resource/Marianne_von_Werefkin","http://dbpedia.org/class/yago/WikicatExpressionistPainters","http://dbpedia.org/resource/Tula,_Russia","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Ascona","http://dbpedia.org/resource/Switzerland",1860-09-10,1938-02-06
"http://dbpedia.org/resource/Margaretha_de_Heer","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Leeuwarden","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Leeuwarden","http://dbpedia.org/resource/Netherlands","1603-0-0","1665-1-1"
"http://dbpedia.org/resource/Marianne_Stokes","http://dbpedia.org/class/yago/WikicatSkagenPainters","http://dbpedia.org/resource/Graz","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1855-1-19","1927-8-13"
"http://dbpedia.org/resource/Henriëtte_Ronner-Knip","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Ixelles","http://dbpedia.org/resource/Belgium","1821-5-31","1909-3-2"
"http://dbpedia.org/resource/Kapitolina_Rumiantseva","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1925-12-16,2002-08-08
"http://dbpedia.org/resource/Nina_Genke-Meller","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Kiev","http://dbpedia.org/resource/Ukraine","1893-1-1","1954-1-1"
"http://dbpedia.org/resource/Helen_Saunders","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Croydon","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Holborn","http://dbpedia.org/resource/United_Kingdom","1885-4-4","1963-1-1"
"http://dbpedia.org/resource/Angelina_Beloff","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/Mexico",1879-06-23,1969-12-30
"http://dbpedia.org/resource/Maria_Vos","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Oosterbeek","http://dbpedia.org/resource/Netherlands",1824-12-21,1906-01-11
"http://dbpedia.org/resource/Margaret_Isabel_Dicksee","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1858-01-22,1903-06-06
"http://dbpedia.org/resource/Lygia_Clark","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Belo_Horizonte","http://dbpedia.org/resource/Brazil","http://dbpedia.org/resource/Rio_de_Janeiro","http://dbpedia.org/resource/Brazil",1920-10-23,1988-04-25
"http://dbpedia.org/resource/Georgina_de_Albuquerque","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Taubaté","http://dbpedia.org/resource/Brazil","http://dbpedia.org/resource/Rio_de_Janeiro","http://dbpedia.org/resource/Brazil",1885-02-04,1962-08-29
"http://dbpedia.org/resource/Maude_Kerns","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Portland,_Oregon","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Eugene,_Oregon","http://dbpedia.org/resource/United_States",1876-08-01,1965-08-19
"http://dbpedia.org/resource/Éléonore_Duplay","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1768-1-1","1832-7-26"
"http://dbpedia.org/resource/Nadezhda_Shteinmiller","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1915-02-16,1991-11-11
"http://dbpedia.org/resource/Margaret_Mee","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chesham","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Leicestershire","http://dbpedia.org/resource/United_Kingdom",1909-05-22,1988-11-30
"http://dbpedia.org/resource/Louise_Élisabeth_Vigée_Le_Brun","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1755-04-16,1842-03-30
"http://dbpedia.org/resource/Margaretha_Wulfraet","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Arnhem","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Arnhem","http://dbpedia.org/resource/Netherlands","1678-1-1","1760-1-1"
"http://dbpedia.org/resource/Ilka_Gedő","http://dbpedia.org/class/yago/WikicatHungarianPainters","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","1921-5-26","1985-6-19"
"http://dbpedia.org/resource/Anne_Bremer","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/San_Francisco","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/San_Francisco","http://dbpedia.org/resource/United_States","1868-5-21",1923-10-26
"http://dbpedia.org/resource/Anne_Savage_(artist)","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Montreal","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Montreal","http://dbpedia.org/resource/Canada",1896-07-27,1971-03-25
"http://dbpedia.org/resource/Remedios_Varo","http://dbpedia.org/class/yago/WikicatSpanishPainters","http://dbpedia.org/resource/Anglès,_Girona","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/Mexico",1908-12-16,1963-10-08
"http://dbpedia.org/resource/Violet_Teague","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Victoria_(Australia)","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Mount_Eliza,_Victoria","http://dbpedia.org/resource/Australia",1872-02-21,1951-09-30
"http://dbpedia.org/resource/Winifred_Knights","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1899-06-05,1947-02-07
"http://dbpedia.org/resource/Marie_Krøyer","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Frederiksberg","http://dbpedia.org/resource/Denmark","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","1867-6-11","1940-5-25"
"http://dbpedia.org/resource/Laura_Bernasconi","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","1700-1-1","1700-1-1"
"http://dbpedia.org/resource/Maria_de_Dominici","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Birgu","http://dbpedia.org/resource/Malta","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy",1645-12-06,1703-03-18
"http://dbpedia.org/resource/Lilla_Cabot_Perry","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_Hampshire","http://dbpedia.org/resource/United_States",1848-01-13,1933-02-28
"http://dbpedia.org/resource/Georgiana_McCrae","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Hawthorn,_Victoria","http://dbpedia.org/resource/Australia","1804-3-15","1890-5-24"
"http://dbpedia.org/resource/Charmion_Von_Wiegand","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chicago","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1896-3-4","1983-6-9"
"http://dbpedia.org/resource/Marie-Guillemine_Benoist","http://dbpedia.org/class/yago/WikicatFrenchGenrePainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1768-12-18,"1826-10-8"
"http://dbpedia.org/resource/Ethel_Walker","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Edinburgh","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1861-6-9","1951-3-2"
"http://dbpedia.org/resource/Olga_Wisinger-Florian","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Grafenegg","http://dbpedia.org/resource/Austria",1844-11-01,1926-02-27
"http://dbpedia.org/resource/Frances_MacDonald","http://dbpedia.org/class/yago/WikicatScottishPainters","http://dbpedia.org/resource/Kidsgrove","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/Scotland","1873-8-24",1921-12-12
"http://dbpedia.org/resource/Aurora_Reyes_Flores","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Parral,_Chihuahua","http://dbpedia.org/resource/Mexico","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/Mexico",1908-09-09,1985-04-26
"http://dbpedia.org/resource/Margaretha_Haverman","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Breda","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1693-0-0","1723-0-0"
"http://dbpedia.org/resource/Dora_Meeson","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hawthorn,_Victoria","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Chelsea,_London","http://dbpedia.org/resource/United_Kingdom",1869-08-07,1955-03-24
"http://dbpedia.org/resource/Louise_Germain","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Gap,_Hautes-Alpes","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Aix-en-Provence","http://dbpedia.org/resource/France","1874-4-22",1939-10-13
"http://dbpedia.org/resource/Catherine_of_Bologna","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Bologna","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Bologna","http://dbpedia.org/resource/Italy",1413-09-08,1463-03-09
"http://dbpedia.org/resource/Charlotte_Piepenhagen-Mohr","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic",1821-10-19,"1902-1-3"
"http://dbpedia.org/resource/Marianne_Loir","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1715-1-1","1769-1-1"
"http://dbpedia.org/resource/Jelena_Dorotka","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Dubrovnik","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Dubrovnik","http://dbpedia.org/resource/Croatia","1876-1-1","1965-1-1"
"http://dbpedia.org/resource/Adriana_Johanna_Haanen","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Oosterhout","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Oosterbeek","http://dbpedia.org/resource/Netherlands","1814-1-1","1895-8-10"
"http://dbpedia.org/resource/Rosa_Schweninger","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","1849-1-1","1918-1-1"
"http://dbpedia.org/resource/Emily_Edwards","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Texas","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Texas","http://dbpedia.org/resource/United_States",1888-10-07,1980-02-16
"http://dbpedia.org/resource/Helen_Allingham","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Swadlincote","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Haslemere","http://dbpedia.org/resource/England",1848-09-26,1926-09-28
"http://dbpedia.org/resource/Ann_Collins","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lyons,_New_York","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Lyons,_New_York","http://dbpedia.org/resource/United_States",1916-04-29,1999-01-06
"http://dbpedia.org/resource/Louise_Catherine_Breslau","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Neuilly-sur-Seine","http://dbpedia.org/resource/France","1856-12-6","1927-5-12"
"http://dbpedia.org/resource/Andrée_Lavieille","http://dbpedia.org/class/yago/WikicatFrenchLandscapePainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/6th_arrondissement_of_Paris","http://dbpedia.org/resource/France","1887-9-11","1960-5-14"
"http://dbpedia.org/resource/Anna_Waser","http://dbpedia.org/class/yago/WikicatSwissPainters","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland",1678-10-16,1714-09-20
"http://dbpedia.org/resource/Marie_Adrien_Lavieille","http://dbpedia.org/class/yago/WikicatFrenchPortraitPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1852-11-22,"1911-3-13"
"http://dbpedia.org/resource/Varvara_Bubnova","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","1886-5-17","1983-3-28"
"http://dbpedia.org/resource/Louise_De_Hem","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Ypres","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Forest,_Belgium","http://dbpedia.org/resource/Belgium",1866-12-10,1922-11-22
"http://dbpedia.org/resource/Maria_van_Oosterwijck","http://dbpedia.org/class/yago/WikicatFlemishPainters","http://dbpedia.org/resource/Nootdorp","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Uitdam","http://dbpedia.org/resource/Netherlands","1630-1-1","1693-1-1"
"http://dbpedia.org/resource/Clara_Ledesma","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Santiago_de_los_Caballeros","http://dbpedia.org/resource/Dominican_Republic","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1924-1-1","1999-1-1"
"http://dbpedia.org/resource/Anita_Rée","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Kampen_(Sylt)","http://dbpedia.org/resource/Germany","1885-2-9",1933-12-12
"http://dbpedia.org/resource/Jane_Sutherland","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/Australia",1853-12-26,"1928-7-25"
"http://dbpedia.org/resource/Miriam_Schapiro","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Toronto","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Hampton_Bays,_New_York","http://dbpedia.org/resource/United_States",1923-11-15,2015-06-20
